"id","nombre","linea","categoria","tipo","precio_actual","moneda_actual","precio_base_usd","comision_paypal_porcentaje","comision_paypal_fija_usd","precio_paypal_calculado_usd","precio_venta_usd","estado_precio","archivo_fuente"
"tw-educa-curso-15","Curso práctico de Costos y Presupuestos con S10","tw-educa","Construcción","curso","{""precio_soles"":149,""precio_dolares"":null,""precio"":""Desde S/ 149 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":149,""lanzamiento_soles"":199,""regular_soles"":249,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":299,""lanzamiento_soles"":399,""regular_soles"":499,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-16","Curso práctico de SAP2000 para Análisis Estructural","tw-educa","Ingeniería estructural","curso","{""precio_soles"":179,""precio_dolares"":null,""precio"":""Desde S/ 179 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":179,""lanzamiento_soles"":249,""regular_soles"":349,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":399,""lanzamiento_soles"":549,""regular_soles"":699,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-17","Curso práctico de ETABS para Modelado Estructural","tw-educa","Ingeniería estructural","curso","{""precio_soles"":179,""precio_dolares"":null,""precio"":""Desde S/ 179 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":179,""lanzamiento_soles"":249,""regular_soles"":349,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":399,""lanzamiento_soles"":549,""regular_soles"":699,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-18","Curso práctico de Autodesk Inventor para Diseño Mecánico","tw-educa","Diseño mecánico","curso","{""precio_soles"":149,""precio_dolares"":null,""precio"":""Desde S/ 149 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":149,""lanzamiento_soles"":199,""regular_soles"":299,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":349,""lanzamiento_soles"":449,""regular_soles"":599,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-19","Curso práctico de Revit para Modelado BIM","tw-educa","BIM","curso","{""precio_soles"":149,""precio_dolares"":null,""precio"":""Desde S/ 149 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":149,""lanzamiento_soles"":249,""regular_soles"":349,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":349,""lanzamiento_soles"":499,""regular_soles"":699,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-20","Curso práctico de Excel Nivel I","tw-educa","Ofimática","curso","{""precio_soles"":79,""precio_dolares"":null,""precio"":""Desde S/ 79 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":79,""lanzamiento_soles"":99,""regular_soles"":149,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":149,""lanzamiento_soles"":199,""regular_soles"":249,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-21","Curso práctico de Excel Nivel II","tw-educa","Ofimática","curso","{""precio_soles"":99,""precio_dolares"":null,""precio"":""Desde S/ 99 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":99,""lanzamiento_soles"":129,""regular_soles"":179,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":179,""lanzamiento_soles"":229,""regular_soles"":299,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-22","Curso práctico de Excel Nivel III","tw-educa","Ofimática","curso","{""precio_soles"":119,""precio_dolares"":null,""precio"":""Desde S/ 119 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":119,""lanzamiento_soles"":149,""regular_soles"":199,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":199,""lanzamiento_soles"":249,""regular_soles"":349,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-23","Curso práctico de AutoCAD Nivel I","tw-educa","Diseño técnico","curso","{""precio_soles"":99,""precio_dolares"":null,""precio"":""Desde S/ 99 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":99,""lanzamiento_soles"":149,""regular_soles"":199,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":199,""lanzamiento_soles"":249,""regular_soles"":349,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-24","Curso práctico de AutoCAD Nivel II","tw-educa","Diseño técnico","curso","{""precio_soles"":119,""precio_dolares"":null,""precio"":""Desde S/ 119 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":119,""lanzamiento_soles"":169,""regular_soles"":229,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":219,""lanzamiento_soles"":299,""regular_soles"":399,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-25","Curso práctico de AutoCAD Nivel III","tw-educa","Diseño técnico","curso","{""precio_soles"":129,""precio_dolares"":null,""precio"":""Desde S/ 129 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":129,""lanzamiento_soles"":179,""regular_soles"":249,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":249,""lanzamiento_soles"":329,""regular_soles"":449,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-26","Curso práctico de SolidWorks para Diseño 3D","tw-educa","Diseño 3D","curso","{""precio_soles"":149,""precio_dolares"":null,""precio"":""Desde S/ 149 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":149,""lanzamiento_soles"":199,""regular_soles"":299,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":349,""lanzamiento_soles"":449,""regular_soles"":599,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-27","Curso práctico de FreeCAD para Diseño 3D","tw-educa","Diseño 3D","curso","{""precio_soles"":99,""precio_dolares"":null,""precio"":""Desde S/ 99 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":99,""lanzamiento_soles"":149,""regular_soles"":199,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":199,""lanzamiento_soles"":249,""regular_soles"":349,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-28","Curso práctico de MATLAB y Octave para Ingeniería","tw-educa","Software científico","curso","{""precio_soles"":149,""precio_dolares"":null,""precio"":""Desde S/ 149 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":149,""lanzamiento_soles"":199,""regular_soles"":249,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":299,""lanzamiento_soles"":399,""regular_soles"":499,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-29","Curso práctico de Python Básico","tw-educa","Programación","curso","{""precio_soles"":99,""precio_dolares"":null,""precio"":""Desde S/ 99 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":99,""lanzamiento_soles"":149,""regular_soles"":199,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":199,""lanzamiento_soles"":249,""regular_soles"":349,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-30","Curso práctico de Python POO","tw-educa","Programación","curso","{""precio_soles"":119,""precio_dolares"":null,""precio"":""Desde S/ 119 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":119,""lanzamiento_soles"":169,""regular_soles"":229,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":229,""lanzamiento_soles"":299,""regular_soles"":399,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-31","Curso práctico de Python Web","tw-educa","Programación","curso","{""precio_soles"":149,""precio_dolares"":null,""precio"":""Desde S/ 149 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":149,""lanzamiento_soles"":199,""regular_soles"":249,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":299,""lanzamiento_soles"":399,""regular_soles"":499,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-32","Curso práctico de Frontend Web","tw-educa","Desarrollo web","curso","{""precio_soles"":99,""precio_dolares"":null,""precio"":""Desde S/ 99 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":99,""lanzamiento_soles"":149,""regular_soles"":199,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":199,""lanzamiento_soles"":249,""regular_soles"":349,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-33","Curso práctico de Informática Básica","tw-educa","Informática","curso","{""precio_soles"":69,""precio_dolares"":null,""precio"":""Desde S/ 69 IGV incluido"",""precios"":[{""publico"":""Estudiante"",""preventa_soles"":69,""lanzamiento_soles"":89,""regular_soles"":129,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""General"",""preventa_soles"":119,""lanzamiento_soles"":149,""regular_soles"":199,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-34","Curso práctico de GNU/Linux","tw-educa","Sistemas","curso","{""precio_soles"":89,""precio_dolares"":null,""precio"":""Desde S/ 89 IGV incluido"",""precios"":[{""publico"":""Estudiante con carné"",""preventa_soles"":89,""lanzamiento_soles"":119,""regular_soles"":169,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""Profesional"",""preventa_soles"":169,""lanzamiento_soles"":229,""regular_soles"":299,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-35","Preparación para Admisión UNMSM","tw-educa","Preparación académica","curso","{""precio_soles"":179,""precio_dolares"":null,""precio"":""Desde S/ 179 IGV incluido"",""precios"":[{""publico"":""Escolar / egresado"",""preventa_soles"":179,""lanzamiento_soles"":249,""regular_soles"":349,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""General"",""preventa_soles"":249,""lanzamiento_soles"":349,""regular_soles"":449,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-36","Preparación para Admisión UNI","tw-educa","Preparación académica","curso","{""precio_soles"":199,""precio_dolares"":null,""precio"":""Desde S/ 199 IGV incluido"",""precios"":[{""publico"":""Escolar / egresado"",""preventa_soles"":199,""lanzamiento_soles"":279,""regular_soles"":379,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""General"",""preventa_soles"":279,""lanzamiento_soles"":379,""regular_soles"":499,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-educa-curso-37","Preparación para Admisión UNAC","tw-educa","Preparación académica","curso","{""precio_soles"":159,""precio_dolares"":null,""precio"":""Desde S/ 159 IGV incluido"",""precios"":[{""publico"":""Escolar / egresado"",""preventa_soles"":159,""lanzamiento_soles"":229,""regular_soles"":329,""moneda"":""PEN"",""incluye_igv"":true},{""publico"":""General"",""preventa_soles"":229,""lanzamiento_soles"":329,""regular_soles"":429,""moneda"":""PEN"",""incluye_igv"":true}]}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/catalogo_global.json"
"tw-store-001","iPhone 16e 5G 128GB, 8GB RAM, cámara trasera 48MP y frontal 12MP, 6.1"", negro","tw-store","Celulares","producto","{""precio_fuente"":2699.0,""precio_tw_8"":2914.92,""precio_tw_12"":3022.88,""precio_tw_18"":3184.82,""precio_publico"":3022.88}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
"tw-store-002","iPhone 15 128GB, 6GB RAM, cámara 48MP, 6.1"", rosado/negro según disponibilidad","tw-store","Celulares","producto","{""precio_fuente"":2599.0,""precio_tw_8"":2806.92,""precio_tw_12"":2910.88,""precio_tw_18"":3066.82,""precio_publico"":2910.88}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
"tw-store-003","Samsung Galaxy A16 4G 128GB, 4GB RAM, cámara trasera 50MP, 6.7"", negro","tw-store","Celulares","producto","{""precio_fuente"":529.0,""precio_tw_8"":571.32,""precio_tw_12"":592.48,""precio_tw_18"":624.22,""precio_publico"":592.48}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
"tw-store-004","AirPods Pro 2da Gen, cancelación de ruido, blanco","tw-store","Audio","producto","{""precio_fuente"":949.0,""precio_tw_8"":1024.92,""precio_tw_12"":1062.88,""precio_tw_18"":1119.82,""precio_publico"":1062.88}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
"tw-store-005","JBL Wave Buds 2 True Wireless, cancelación de ruido, IP54, negro/blanco","tw-store","Audio","producto","{""precio_fuente"":199.0,""precio_tw_8"":214.92,""precio_tw_12"":222.88,""precio_tw_18"":234.82,""precio_publico"":222.88}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
"tw-store-006","Marshall Major V bluetooth on-ear, 100 horas, carga inalámbrica, café","tw-store","Audio","producto","{""precio_fuente"":599.0,""precio_tw_8"":646.92,""precio_tw_12"":670.88,""precio_tw_18"":706.82,""precio_publico"":670.88}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
"tw-store-007","Parlantes para PC Coolbox Teraware, USB 2.0 y 3.5 mm, 3W x2","tw-store","Audio","producto","{""precio_fuente"":29.9,""precio_tw_8"":32.29,""precio_tw_12"":33.49,""precio_tw_18"":35.28,""precio_publico"":33.49}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
"tw-store-008","Parlantes Gamer HP DHE-6005 RGB 6W","tw-store","Audio","producto","{""precio_fuente"":139.9,""precio_tw_8"":151.09,""precio_tw_12"":156.69,""precio_tw_18"":165.08,""precio_publico"":156.69}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
"tw-store-009","JBL PartyBox Stage 320, 240W, IPX4, batería hasta 18 h, negro","tw-store","Audio","producto","{""precio_fuente"":2299.0,""precio_tw_8"":2482.92,""precio_tw_12"":2574.88,""precio_tw_18"":2712.82,""precio_publico"":2574.88}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
"tw-store-010","JBL PartyBox Club 120, 160W, IPX4, luces, negro","tw-store","Audio","producto","{""precio_fuente"":1499.0,""precio_tw_8"":1618.92,""precio_tw_12"":1678.88,""precio_tw_18"":1768.82,""precio_publico"":1678.88}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
"tw-store-011","Lenovo LOQ 15IAX9 Gaming, Core i5-12450HX, 8GB/512GB/15.6"", GeForce RTX 3050 6GB","tw-store","Laptops","producto","{""precio_fuente"":3156.0,""precio_tw_8"":3408.48,""precio_tw_12"":3534.72,""precio_tw_18"":3724.08,""precio_publico"":3534.72}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
"tw-store-012","ASUS TUF Gaming F16 FX608JH-RV010, Core i5-13450HX, 16GB/512GB/16"", GeForce RTX 5050 8GB","tw-store","Laptops","producto","{""precio_fuente"":4819.5,""precio_tw_8"":5205.06,""precio_tw_12"":5397.84,""precio_tw_18"":5687.01,""precio_publico"":5397.84}","PEN","","5.40","0.30","","","PRECIO_EN_PEN_REQUIERE_CONVERSION","data/productos_store.json"
